Date,NVDA.O (TRDPRC_1),JPM (TRDPRC_1),GS (TRDPRC_1),AAPL.O (TRDPRC_1),MSFT.O (TRDPRC_1),TSLA.O (TRDPRC_1),META.O (TRDPRC_1),GOOGL.O (TRDPRC_1),BLK (TRDPRC_1),BX (TRDPRC_1),TSM (TRDPRC_1),XAU= (BID),AMZN.O (TRDPRC_1),WMT (TRDPRC_1),COST.O (TRDPRC_1),NKE (TRDPRC_1),PFE (TRDPRC_1),TSN (TRDPRC_1),SPY (TRDPRC_1),F (TRDPRC_1)
,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
17/3/2017,2.65,90.68,243.94,35,64.87,17.43,139.84,43.62,382.85,30.59,32.59,1228.4,42.62,23.3,153.68,57.8,32.53,61.84,237.03,11.58
16/3/2017,2.6,91.64,248.22,35.17,64.64,17.47,139.99,43.5,390,30.6,32.41,1226.4,42.67,23.48,152.99,57.6,32.64,62,238.48,11.78
15/3/2017,2.56,91.73,246.78,35.12,64.75,17.05,139.72,43.42,388.22,30.51,31.91,1218.65,42.65,23.53,152.52,57.66,32.83,63.1,238.95,11.74
14/3/2017,2.54,91.51,247.72,34.75,64.41,17.2,139.32,43.3,383.29,30.24,31.21,1198.33,42.63,23.57,151.33,57.28,32.44,62.67,236.9,11.64
13/3/2017,2.55,91.36,248.16,34.8,64.71,16.41,139.6,43.23,384.89,30.35,31.5,1203.55,42.73,23.32,150.69,56.67,32.33,63.6,237.81,11.63
10/3/2017,2.48,91.28,248.38,34.78,64.93,16.25,138.79,43.07,384.58,28.94,31.06,1204.47,42.62,23.37,151.44,56.43,32.33,63.55,237.69,11.62
09/3/2017,2.46,91.57,250.18,34.67,64.73,16.33,138.24,42.89,384.27,28.62,30.98,1200.76,42.65,23.29,151.81,56.36,32.28,62.29,236.86,11.6
08/3/2017,2.46,91.21,250.24,34.75,64.99,16.46,137.72,42.68,384.55,29.1,31.22,1207.5,42.52,23.27,152.24,56.51,32.14,61.92,236.56,11.62
07/3/2017,2.47,91.41,250.9,34.88,64.4,16.57,137.3,42.56,385.35,29.39,31.31,1215.5699,42.3,23.29,152.94,56.55,32.22,61.89,237,11.56
06/3/2017,2.44,91.92,252.01,34.84,64.27,16.75,137.42,42.36,387.66,29.52,30.85,1225.56,42.33,23.29,152.69,56.77,32.56,61.99,237.71,11.61
03/3/2017,2.46,92.8,252.89,34.95,64.25,16.77,137.17,42.45,390.17,29.66,30.85,1234.22,42.49,23.34,155.92,56.7,32.72,63.6,238.42,11.74
02/3/2017,2.48,92.14,251.06,34.74,64.01,16.7,136.76,42.49,391.65,29.68,30.87,1234.72,42.45,23.59,162.99,57.8,32.71,63.1,238.27,11.74
01/3/2017,2.57,93.6,252.71,34.95,64.94,16.67,137.42,42.84,397.81,30,31.58,1248.86,42.65,23.48,162.88,57.95,32.63,64.2,239.78,11.77
28/2/2017,2.54,90.62,248.06,34.25,63.98,16.67,135.54,42.25,387.46,29.54,31.47,1248.52,42.25,23.64,162.26,57.16,32.34,62.56,236.47,11.62
27/2/2017,2.61,90.43,249.33,34.23,64.23,16.42,136.41,42.48,391,29.79,31.53,1252.6801,42.43,23.91,162.66,57.69,32.5,62.36,237.11,11.74
24/2/2017,2.54,90.33,247.35,34.16,64.62,17.13,135.44,42.39,389.16,29.54,31.92,1256.56,42.26,24.13,162.61,57.86,32.48,62.68,236.74,11.57
23/2/2017,2.51,91.13,251.19,34.13,64.62,17.07,135.36,42.55,390.61,29.83,31.75,1249.34,42.61,23.77,161.04,57.39,32.29,62.82,236.44,11.65
22/2/2017,2.77,91.06,251.73,34.28,64.36,18.23,136.12,42.57,390.71,30.32,32.07,1237.31,42.78,23.9,161.65,58.24,31.84,63.22,236.28,11.75
21/2/2017,2.78,91.01,251.76,34.17,64.49,18.49,133.72,42.46,390.1,30.55,32.33,1235.9,42.82,23.82,162.04,57.36,31.87,63.31,236.49,11.77
17/2/2017,2.68,90.23,250.38,33.93,64.62,18.15,133.53,42.33,388.76,30.22,32.34,1235.22,42.25,23.12,161.05,56.75,31.87,65.26,235.09,11.67
16/2/2017,2.68,90.53,249.44,33.84,64.52,17.93,133.84,42.11,391.97,30.4,32.32,1238.76,42.21,22.96,160.95,56.29,31.87,64.9,234.72,11.63
15/2/2017,2.73,90.59,250.54,33.88,64.53,18.65,133.44,41.87,393.04,30.94,31.75,1232.56,42.13,22.9,160.26,56.64,31.77,65.33,234.92,11.72
14/2/2017,2.72,89.56,249.46,33.76,64.57,18.73,133.85,42,384.98,30.45,31.33,1228.2,41.82,22.89,159.01,56.45,31.05,65,233.7,11.74
13/2/2017,2.71,88.15,246.27,33.32,64.72,18.71,134.05,41.95,385.83,30.45,31.69,1225.06,41.83,22.59,157.48,56.09,30.91,65.3,232.77,11.65
10/2/2017,2.84,87,242.72,33.03,64,17.95,134.19,41.74,382.89,30.35,30.71,1234.01,41.37,22.67,157.52,56.22,30.67,65.06,231.51,11.61
09/2/2017,2.91,87.2,241.55,33.1,64.06,17.95,134.14,41.5,378.57,30.17,30.21,1230.51,41.07,23.03,156.56,55.31,30.69,65.39,230.6,11.49
08/2/2017,2.97,85.96,237.73,33.01,63.34,17.47,134.2,41.49,374.56,30.53,30.33,1241.61,40.99,22.6,154.24,53.88,30.47,65.05,229.24,11.49
07/2/2017,2.98,86.72,239.62,32.88,63.43,17.17,131.84,41.46,376.89,30.55,30.52,1233.64,40.63,22.3,153.41,52.81,30.41,64.65,228.94,11.45
06/2/2017,2.93,86.77,239.98,32.57,63.64,17.18,132.06,41.08,377.42,30.62,30.87,1235.48,40.38,22.13,152.97,52.8,30.55,63.13,228.93,11.61
03/2/2017,2.86,87.18,240.95,32.27,63.68,16.76,130.98,41.01,378,30.74,30.97,1219.8,40.51,22.17,154.15,52.36,30.42,65.39,229.34,11.65
02/2/2017,2.88,84.59,230.41,32.13,63.17,16.77,130.84,40.91,371.64,30.79,30.78,1215.8101,42,22.23,153.99,52.8,30.08,65.18,227.77,11.39
01/2/2017,2.85,84.95,230.67,32.19,63.58,16.62,133.23,40.76,373,31.16,31.08,1209.11,41.62,22.08,148.23,53.02,30.02,64.3,227.62,11.43
31/1/2017,2.73,84.63,229.32,30.34,64.65,16.8,130.32,41.01,373.98,30.63,30.91,1210.51,41.17,22.25,150.14,52.9,30.08,62.79,227.53,11.47
30/1/2017,2.75,86.03,233.9,30.41,65.13,16.71,130.98,41.19,375.18,31.02,31.19,1194.96,41.52,22.14,149.5,53.08,29.68,62.57,227.55,11.48
27/1/2017,2.79,86.93,236.95,30.49,65.78,16.86,132.18,42.25,375.06,31.3,31.25,1191.21,41.79,21.89,148.41,53.19,29.78,62.77,228.97,11.59
26/1/2017,2.74,86.75,239.58,30.48,64.27,16.83,132.78,42.85,379.42,31.21,31.11,1188.49,41.96,22.24,150.25,53.65,29.65,61.71,229.33,11.48
25/1/2017,2.69,86.03,237.25,30.47,63.68,16.96,131.48,42.92,388.33,30.62,31.31,1200.22,41.83,22.3,150.32,53.86,29.66,62.63,229.57,11.87
24/1/2017,2.68,84.72,233.68,29.99,63.52,16.97,129.37,42.48,381.38,30.31,30.82,1208.74,41.12,22.47,149.89,53.45,29.53,62.36,227.6,11.7
23/1/2017,2.63,83.71,232.67,30.02,62.96,16.59,128.93,42.22,378.06,29.57,30.33,1217.38,40.89,22.22,149.28,53.24,29.82,61.75,226.15,11.42
20/1/2017,2.6,83.67,232.2,30,62.74,16.32,127.04,41.41,381.4,29.58,30.07,1209.56,40.42,22.39,150.41,53.2,30.12,62.57,226.74,11.47
19/1/2017,2.63,83.3,231.41,29.95,62.3,16.25,127.55,41.22,377.35,29.31,29.63,1204.76,40.45,22.54,149.92,52.93,30.05,62.34,225.91,11.53
18/1/2017,2.57,83.94,234.29,30,62.5,15.89,127.92,41.45,378,29.58,29.49,1203.54,40.37,22.7,150.44,53.27,30.36,62.74,226.75,11.51
17/1/2017,2.53,83.55,235.74,30,62.53,15.71,127.87,41.37,374.8,29.67,29.62,1216.46,40.49,22.81,150.02,53.65,30.39,62.32,226.25,11.65
13/1/2017,2.59,86.7,244.3,29.76,62.7,15.85,128.34,41.55,379.35,30.09,29.44,1197.26,40.86,22.38,148.23,52.92,30.83,61.99,227.05,11.67
12/1/2017,2.59,86.24,243.84,29.81,62.61,15.31,126.62,41.48,378.29,30.2,29.29,1195.5601,40.68,22.66,148.24,52.4,30.9,61.69,226.53,11.63
11/1/2017,2.63,87.08,245.76,29.94,63.19,15.32,126.09,41.49,380.95,30.21,30.17,1191.46,39.95,22.84,147.94,52.69,31.12,61.46,227.1,11.71
10/1/2017,2.66,86.43,242.57,29.78,62.62,15.32,124.35,41.3,380.31,30.07,30.07,1187.64,39.8,22.74,148.05,53.11,31.7,61.21,226.46,11.87
09/1/2017,2.68,86.18,242.89,29.75,62.64,15.42,124.9,41.36,380.42,30.47,30.04,1181.16,39.85,22.9,147.42,53.38,31.73,62.65,226.46,11.67
06/1/2017,2.58,86.12,244.9,29.48,62.84,15.27,123.41,41.26,384.3,30.51,29.63,1172.72,39.8,22.75,149.12,53.91,31.74,63.32,227.21,11.79
05/1/2017,2.54,86.11,241.32,29.15,62.3,15.12,120.67,40.65,382.54,30.42,29.8,1180.39,39.02,23.07,149.19,53.06,31.86,63.8,226.4,11.8
04/1/2017,2.61,86.91,243.13,29,62.3,15.13,118.69,40.39,386.66,29.8,29.3,1163.4,37.86,23.02,146.31,53.07,31.56,63.47,226.58,12.17
03/1/2017,2.55,87.23,241.57,29.04,62.58,14.47,116.86,40.4,386.43,28.12,29.31,1158.8199,37.68,22.89,146.28,51.98,31.28,62.58,225.24,11.63
30/12/2016,2.67,86.29,239.45,28.95,62.14,14.25,115.05,39.62,380.54,27.03,28.75,1151.46,37.49,23.04,146.63,50.83,30.79,61.68,223.53,11.21
29/12/2016,2.79,85.89,238.18,29.18,62.9,14.31,116.35,40.14,379,27.15,29.13,1158.24,38.26,23.09,147.56,51.06,30.8,62.15,224.35,11.3
28/12/2016,2.73,86.5,240.65,29.19,62.99,14.65,116.92,40.23,381.03,27.33,29.12,1142.05,38.61,23.1,147.45,51.02,30.67,61.65,224.4,11.32
27/12/2016,2.93,87.13,241.56,29.32,63.28,14.64,118.01,40.5,387.49,27.74,29.1,1138.85,38.57,23.23,148.4,51.29,30.84,62.44,226.27,11.45
23/12/2016,2.74,87.05,240.97,29.13,63.24,14.22,117.27,40.39,385.74,28.14,29.05,1133.11,38.03,23.18,148.43,51.91,30.79,62.55,225.71,11.51
22/12/2016,2.68,86.89,240.12,29.07,63.55,13.9,117.4,40.48,387.12,27.99,28.74,1128.6,38.32,23.2,148.42,52.14,30.66,61.74,225.38,11.46
21/12/2016,2.65,86.75,241.44,29.27,63.54,13.85,119.04,40.61,393.53,28.5,29.14,1131.41,38.53,23.75,149.31,52.3,30.71,61.97,225.77,11.68
20/12/2016,2.63,86.53,243.09,29.24,63.54,13.92,119.09,40.76,398.45,28.91,29.31,1131.8,38.56,23.94,150.06,51.79,31.14,61.9,226.4,11.81
19/12/2016,2.54,85.43,239.07,29.16,63.62,13.52,119.24,40.63,389.77,29.08,29.27,1138.66,38.3,23.86,149.7,50.85,31.12,62.33,225.53,11.7
16/12/2016,2.51,84.94,238.9,28.99,62.3,13.5,119.87,40.49,392.62,28.97,29.48,1133.99,37.89,23.66,146.9,50.92,31.13,62.44,225.04,11.67
15/12/2016,2.47,86,243,28.95,62.58,13.17,120.57,40.78,393.75,29.23,30.16,1128.34,38.05,23.69,146.63,51.29,31.05,62.4,226.81,11.62
14/12/2016,2.41,84.73,239.93,28.8,62.68,13.25,120.21,40.89,390,29.1,29.87,1144.12,38.44,23.78,145.6,51.79,31.11,62.14,225.88,11.58
13/12/2016,2.28,84.76,238.55,28.8,62.98,13.21,120.31,40.77,392.64,29.33,30.36,1157.96,38.72,23.93,146.32,52.3,31.12,62.74,227.76,11.8
12/12/2016,2.24,84.73,237.17,28.32,62.17,12.83,117.77,40.4,390.28,29.29,29.9,1162.12,38.01,23.89,146.83,51.54,30.71,62.15,226.25,11.85
09/12/2016,2.3,85.49,241.85,28.49,61.97,12.81,119.68,40.47,388.54,29.52,30.12,1157.75,38.43,23.36,146.25,51.72,30.05,61.92,226.51,12.17
08/12/2016,2.34,85.12,241.45,28.03,61.01,12.82,118.91,39.76,390.33,29.81,30.04,1170.46,38.37,23.45,144.32,51.55,29.33,61.59,225.15,12.04
07/12/2016,2.38,84.07,235.56,27.76,61.37,12.88,117.95,39.57,379.81,28.57,29.93,1173.9,38.52,23.53,140.9,52.1,29.57,58.82,224.6,12.07
06/12/2016,2.33,83.69,231.38,27.49,59.95,12.39,117.31,38.81,373.97,26.55,29.51,1169.64,38.24,23.45,138.29,50.57,29.92,57.39,221.7,11.61
05/12/2016,2.3,83.26,228.55,27.28,60.22,12.45,117.43,38.91,374.35,26.4,29.02,1170.1801,37.97,23.31,138.99,51.85,29.95,57.27,221,11.49
02/12/2016,2.21,81.6,223.36,27.48,59.25,12.1,115.4,38.22,371.36,25.86,28.86,1176.88,37.02,23.63,139.28,50.46,29.98,57.05,219.68,11.31
01/12/2016,2.19,81.79,226.63,27.37,59.2,12.13,115.1,38.22,377.2,26.15,28.55,1170.91,37.18,23.56,138.96,50.65,29.82,56.17,219.57,11.49
30/11/2016,2.31,80.17,219.29,27.63,60.26,12.63,118.42,38.79,370.79,25.74,29.69,1172.7,37.53,23.48,137.47,50.07,30.47,56.81,220.38,11.05
29/11/2016,2.33,78.92,211.75,27.86,61.09,12.64,120.87,39.47,368.55,25.99,29.55,1188.34,38.13,23.79,138.72,50.63,30.26,58.96,220.91,11.01
28/11/2016,2.35,78.32,210.35,27.89,60.61,13.07,120.41,39.29,368.65,25.81,29.66,1193.38,38.34,23.73,138.51,51.01,29.9,58.34,220.48,11.01
25/11/2016,2.35,78.83,211.38,27.95,60.53,13.11,120.38,39.01,373.67,26.55,29.66,1182.88,39.02,23.74,139.09,51.52,30.04,59.65,221.52,11.13
23/11/2016,2.35,78.86,212.31,27.81,60.4,12.88,120.84,38.95,372.99,26.03,29.89,1187.65,39.01,23.61,138.83,51.34,29.78,58.66,220.7,11
22/11/2016,2.34,78.53,211.11,27.95,61.12,12.74,121.47,39.25,373.06,26.49,29.91,1211.86,39.27,23.37,139.81,51.71,29.7,58.96,220.58,10.99
21/11/2016,2.32,78.05,211.08,27.93,60.86,12.3,121.77,39.24,374.57,26.35,29.65,1213.66,39,23.12,138.44,51.28,29.93,57.6,220.15,10.89
18/11/2016,2.33,77.71,210.35,27.52,60.35,12.33,117.02,38.8,372.78,26.6,29.47,1208.31,38.01,22.85,137.7,51.1,29.84,67.36,218.5,10.87
17/11/2016,2.31,78.02,209.63,27.49,60.64,12.58,117.79,39.31,371.37,25.9,29.47,1216.01,37.82,23.06,138.47,51.59,30.08,66.7,218.99,10.97
16/11/2016,2.29,77.4,206.26,27.5,59.65,12.26,116.34,39,367.45,25.56,29.86,1224.9,37.32,23.8,139.33,50.68,30.3,69.02,217.87,11.09
15/11/2016,2.15,79.36,211.19,26.78,58.87,12.25,117.2,38.76,372.15,25.9,29.2,1227.98,37.16,23.81,138.42,50.13,30.55,68.8,218.28,11.13
14/11/2016,2.09,79.51,209.18,26.43,58.12,12.1,115.08,37.66,373.81,25.27,28.85,1219.86,35.95,23.5,139.2,50.21,30.69,68.48,216.59,11.14
11/11/2016,2.2,76.69,203.94,27.11,59.02,12.57,119.02,38.59,371.19,24.2,29.93,1225.58,36.95,23.74,136.78,50.77,30.89,66.54,216.42,11.35
10/11/2016,1.69,76.65,200.87,26.95,58.7,12.36,120.8,39.01,375.01,24.53,29.44,1259.6801,37.12,23.8,134.35,50.39,31.75,66.24,216.92,11.03
09/11/2016,1.75,73.25,192.63,27.72,60.17,12.67,123.18,40.28,364.42,23.69,30.59,1277.8,38.59,23.7,134.43,51.12,30.45,69.52,216.38,10.7
08/11/2016,1.78,70.03,181.92,27.77,60.47,13,124.22,40.6,353.49,24.04,31.34,1275.26,39.39,23.26,133.79,51.08,28.44,70.3,214.11,10.61
07/11/2016,1.78,69.88,181.48,27.6,60.42,12.88,122.15,40.1,357.64,23.86,31.35,1281.3199,39.25,23.26,131.45,50.91,28.8,69.39,213.15,10.7
04/11/2016,1.69,67.76,175.92,27.21,58.71,12.7,120.75,39.05,345.8,23.54,30.24,1303.75,37.75,23.05,130.26,49.96,28.44,67.18,208.55,10.48
03/11/2016,1.7,68.38,176.21,27.46,59.21,12.49,120,39.11,341.14,23.84,30.28,1303.25,38.35,23.21,132.29,49.73,28.33,69.97,208.78,10.49
02/11/2016,1.72,68.68,176.58,27.9,59.43,12.53,127.17,39.42,338.61,24.36,30.39,1296.89,38.28,23.15,133.95,49.72,29.04,70.31,209.74,10.53
01/11/2016,1.73,68.97,178.06,27.87,59.8,12.72,129.5,40.27,340.96,24.92,30.71,1287.8,39.27,23.1,134.31,49.62,29.45,71.09,211.01,10.73
31/10/2016,1.78,69.26,178.24,28.39,59.92,13.18,130.99,40.49,341.24,25.03,31.1,1277.28,39.49,23.34,135.42,50.18,30.06,70.85,212.55,10.85
28/10/2016,1.76,69.11,177.14,28.43,59.87,13.33,131.29,40.98,339.69,25.5,30.77,1275.91,38.82,23.33,137.15,52.02,30.27,69.74,212.54,10.83
27/10/2016,1.77,69.23,177.75,28.62,60.1,13.6,129.69,40.87,340.28,25.34,30.77,1267.8,40.92,23.28,138.16,51.89,30.79,68.91,213.17,10.85
26/10/2016,1.8,69.13,177.07,28.9,60.63,13.48,131.04,41.1,340.15,25.38,31.21,1266.61,41.13,23.2,138.27,51.97,30.71,68.67,213.74,10.98
25/10/2016,1.8,68.8,175.55,29.56,60.99,13.49,132.29,41.43,341.54,25.04,31.55,1273.85,41.76,23.12,138.28,51.05,30.6,69.04,214.17,10.95
24/10/2016,1.77,68.87,175.12,29.41,61,13.52,133.28,41.79,343.14,24.79,31.41,1264.06,41.9,23.06,139.31,51.87,30.46,69.83,214.89,11.26
21/10/2016,1.69,68.49,174.67,29.15,59.66,13.34,132.07,41.2,345.55,24.07,31.08,1266.25,40.95,22.78,136.43,51.77,30.5,69.54,213.98,11.11
20/10/2016,1.69,68.26,174.51,29.27,57.25,13.27,130,41.08,349.17,23.62,31.06,1265.8,40.52,22.91,137.41,51.89,30.85,69.81,213.88,11.06
19/10/2016,1.66,68.35,174.51,29.28,57.53,13.57,130.11,41.35,352.72,23.71,30.98,1268.9,40.88,22.96,136.87,51.8,30.9,70.47,214.28,11.1
18/10/2016,1.67,67.7,172.63,29.37,57.66,13.27,128.57,41.07,356.59,23.61,30.86,1262.24,40.88,22.96,136.55,51.22,30.99,71.56,213.71,10.99
17/10/2016,1.64,67.17,169,29.39,57.22,12.93,127.54,40.34,354.6,23.52,30.57,1255.2,40.65,22.74,136.18,51.03,30.81,71.55,212.38,10.98
14/10/2016,1.65,67.52,170.52,29.41,57.42,13.1,127.88,40.23,354.91,23.68,30.66,1250.05,41.15,22.82,137.51,51.62,30.96,71.58,213.12,11.01
13/10/2016,1.63,67.74,167.42,29.25,56.92,13.35,127.82,40.2,349.34,23.84,30.53,1257.49,41.46,22.74,137.57,52.03,31.05,72.03,213.01,11.01
12/10/2016,1.66,68.13,169.3,29.34,57.11,13.43,129.05,40.59,351.1,24.16,31.35,1254.73,41.7,22.49,137.79,52.44,31.35,71.56,213.71,11.05
11/10/2016,1.65,68.31,169.04,29.07,57.19,13.34,128.88,40.48,351.87,24.3,30.73,1252.75,41.55,22.46,138.29,51.82,31.41,71.38,213.43,11.08
10/10/2016,1.68,68.64,171.04,29.01,58.04,13.4,130.24,40.71,358.8,24.66,31.28,1259.36,42.09,22.66,137.63,51.79,31.86,70.5,216.16,11.2
07/10/2016,1.67,68.11,169.83,28.52,57.8,13.11,128.99,40.04,357.21,24.68,31.18,1256.48,41.97,22.9,137.36,51.79,31.81,67.75,215.04,11.36
06/10/2016,1.68,67.87,167.15,28.47,57.74,13.4,128.74,40.15,356.8,24.79,30.77,1254.22,42.08,23.12,136.88,52.03,31.9,74.38,215.78,11.45
05/10/2016,1.71,67.69,166.4,28.26,57.64,13.9,128.47,40.06,358.24,25.14,30.53,1266.16,42.22,23.89,137.35,52.12,32.14,73.77,215.63,11.53
04/10/2016,1.71,66.6,162.27,28.25,57.24,14.09,128.19,40.14,356.03,25.09,30.39,1267.8101,41.7,23.92,137.81,52.14,31.96,73.67,214.68,11.27
03/10/2016,1.71,66.51,161.07,28.13,57.42,14.25,128.77,40.02,360.07,25.19,30.72,1311.45,41.84,24,138.29,52.67,31.93,75.1,215.78,11.18
30/9/2016,1.71,66.59,161.27,28.26,57.6,13.6,128.27,40.2,362.46,25.53,30.59,1315.8,41.87,24.04,139.67,52.65,32.11,74.67,216.3,11.15
29/9/2016,1.69,65.65,158.95,28.05,57.4,13.38,128.09,40.13,357.23,25.06,30.4,1320.05,41.45,23.58,135.07,52.16,31.59,74.83,214.68,11.06
28/9/2016,1.67,66.71,163.45,28.49,58.03,13.75,129.23,40.5,361.68,25.12,30.33,1321.23,41.44,23.93,136.83,53.25,32.22,76.02,216.64,11.17
27/9/2016,1.66,66.36,162.89,28.27,57.95,13.72,128.69,40.54,361.79,25,30.4,1327.14,40.81,24.11,137.78,55.34,32.07,75.72,215.57,11.07
26/9/2016,1.61,65.78,161.48,28.22,56.9,13.93,127.31,40.13,360.7,25.46,29.84,1337.5601,39.96,23.87,138.46,54.4,31.89,75.88,214.24,11.1
23/9/2016,1.62,67.25,165.13,28.18,57.43,13.83,127.96,40.75,365.65,25.83,30.12,1337.21,40.29,24.12,139.69,55.15,32.48,76.26,215.99,11.25
22/9/2016,1.63,67.39,168.02,28.66,57.82,13.76,130.08,40.8,373.87,26.05,30.66,1336.67,40.23,24.09,140.25,55.41,32.37,76.76,217.18,11.25
21/9/2016,1.62,66.84,167.03,28.39,57.76,13.68,129.94,40.25,370.37,26.35,30.5,1336.45,39.49,24.06,139.84,55.34,32.5,75.69,215.82,11.17
20/9/2016,1.58,66.46,166.47,28.39,56.81,13.64,128.64,39.99,365.71,25.96,29.9,1314.6,39.01,23.99,139.36,54.87,32.05,74.56,213.42,11.09
19/9/2016,1.59,66.19,166.21,28.39,56.93,13.76,128.65,39.77,367.96,25.83,29.93,1313.22,38.76,24.03,139.01,54.95,31.9,74.23,213.41,11.19
16/9/2016,1.57,65.82,166,28.73,57.25,13.69,129.07,39.9,365.97,25.76,28.91,1310.0601,38.93,24.29,139.52,55.18,32.17,73.25,213.37,11.19
15/9/2016,1.57,66.64,168.08,28.89,57.19,13.36,128.35,40.06,365.5,25.79,29.18,1313.8,38.48,24.13,139.81,55.47,32.36,73.6,215.28,11.19
14/9/2016,1.51,66.4,166.16,27.94,56.26,13.09,127.77,39.52,360.7,25.59,28.62,1322.6,38.05,23.84,138,55.13,32.17,73.1,213.15,11.22
13/9/2016,1.5,66.53,167,26.99,56.53,13.07,127.21,39.44,360.91,25.78,28.49,1318.61,38.05,23.82,138.05,55.37,32.27,73.37,213.23,11.44
12/9/2016,1.52,67.06,171.06,26.36,57.05,13.22,128.69,39.94,368.1,26.32,28.99,1327.15,38.57,23.98,138.92,56.01,32.85,73.83,216.34,11.74
09/9/2016,1.49,66.65,168.57,25.78,56.21,12.96,127.1,39.42,362.18,26.17,28.59,1327.6899,38.01,23.43,138.01,55.33,32.33,72.26,213.28,11.44
08/9/2016,1.57,67.25,171.66,26.38,57.43,13.16,130.27,40.14,372.38,26.79,29.79,1337.95,39.2,23.94,140.55,56.17,32.91,74.7,218.51,11.76
07/9/2016,1.55,67.16,169.67,27.09,57.66,13.45,131.05,40.4,373.54,26.62,29.82,1344.88,39.22,24.02,142.53,57.72,33.03,75.28,219.01,11.74
06/9/2016,1.58,67.44,169.33,26.93,57.61,13.52,129.73,40.4,371.59,26.7,29.49,1349.5601,39.44,24.33,144.75,57.41,32.96,76.08,219.03,11.71
02/9/2016,1.56,67.49,169.18,26.93,57.67,13.19,126.51,39.84,373.85,26.88,29.14,1324.65,38.62,24.17,144.68,58.02,32.96,76.44,218.37,11.55
01/9/2016,1.58,67.21,168.51,26.68,57.59,13.38,126.17,39.57,372.17,26.93,28.96,1313.47,38.53,24.28,143.06,58.54,32.87,75.48,217.39,11.49
31/8/2016,1.53,67.5,169.46,26.52,57.46,14.13,126.12,39.49,372.81,27.42,28.74,1308.45,38.46,23.81,148.44,57.64,32.99,75.57,217.38,11.64
30/8/2016,1.54,67.5,169.37,26.5,57.89,14.09,125.84,39.6,376,27.58,28.62,1310.65,38.38,23.77,148.32,58,33.06,75.43,218,11.6
29/8/2016,1.55,66.95,166.87,26.7,58.1,14.35,126.54,39.79,373.8,27.6,28.7,1323.01,38.56,23.8,150.17,58.63,33.28,76.03,218.36,11.52
26/8/2016,1.55,66.22,165.97,26.73,58.03,14.67,124.96,39.66,371.09,27.44,28.64,1320.85,38.45,23.71,150.13,59,33.01,75.09,217.29,11.44
25/8/2016,1.54,66.07,165.9,26.89,58.17,14.73,123.89,39.56,368.5,27.82,28.6,1321.2,37.96,23.74,150.98,59.24,32.96,75.47,217.7,11.52
24/8/2016,1.55,65.95,165.3,27.01,57.95,14.84,123.48,39.68,369.12,28.16,28.39,1323.25,37.86,24.08,153.46,60.22,33.01,75,217.85,11.37
23/8/2016,1.57,65.77,166.08,27.21,57.89,14.99,124.37,39.83,372.28,28.23,28.5,1337.35,38.12,23.99,153.27,59.62,33.26,75.22,218.97,11.48
22/8/2016,1.56,65.8,166.26,27.13,57.67,14.86,124.15,39.85,371.55,28.2,28.4,1338.27,37.97,24.23,153.8,58.66,33.03,75.6,218.53,11.42
19/8/2016,1.56,65.86,166.23,27.34,57.62,15,123.56,39.98,372.05,28.19,28.64,1341.22,37.87,24.27,153.87,58.9,33.16,74.88,218.54,11.45
18/8/2016,1.55,65.95,166.06,27.27,57.6,14.9,123.91,40.14,370.79,28.32,29.16,1351.9301,38.22,24.77,153.62,57.21,33.36,75.03,218.86,11.39
17/8/2016,1.53,65.89,165.67,27.3,57.56,14.88,124.37,40.27,370.1,27.89,28.98,1348.1801,38.23,24.31,153.82,56.86,33.31,74.38,218.37,11.45
16/8/2016,1.56,65.71,165.65,27.34,57.44,14.91,123.3,40.06,367.07,27.87,29.08,1345.7,38.2,24.3,154.23,56.88,32.98,74.25,217.96,11.4
15/8/2016,1.57,65.72,165.55,27.37,58.12,15.04,123.9,40.3,370.74,27.94,29.39,1338.91,38.42,24.44,154.52,56.77,33.28,75.09,219.09,11.49
12/8/2016,1.58,65.32,163.25,27.05,57.94,15.04,124.88,40.35,366.6,27.6,29.24,1335.71,38.63,24.63,154.81,56.45,33.16,75.37,218.46,11.39
11/8/2016,1.49,65.46,163.86,26.98,58.3,14.99,124.9,40.41,367.39,27.9,29.14,1338.39,38.56,24.6,153.74,56.73,33.32,74.57,218.65,11.37
10/8/2016,1.46,65.28,162.19,27,58.02,15.04,124.88,40.42,366.44,27.83,29.22,1346.27,38.43,24.65,154.12,55.13,33.3,74.64,217.64,11.32
09/8/2016,1.47,65.87,163.44,27.2,58.2,15.27,125.06,40.37,368.65,27.89,29.4,1340.3101,38.42,24.51,153.73,55.77,33.25,74.47,218.18,11.37
08/8/2016,1.47,66.1,162.83,27.09,58.06,15.08,125.26,40.26,371.69,27.63,29.09,1335.1,38.33,24.45,153.3,55.98,33.11,74.07,218.05,11.25
05/8/2016,1.46,66.3,162.09,26.87,57.96,15.34,125.15,40.35,374.75,27.19,28.79,1335.09,38.3,24.59,153.58,55.85,33.6,73.64,218.18,11.26
04/8/2016,1.43,64.56,158.05,26.47,57.39,15.37,124.36,39.86,366.25,26.63,28.4,1360.8,38.04,24.43,152.53,54.79,33.32,73.56,216.41,11.16
